Date,Open,High,Low,Close,Volume,FX,FX_ch%_1d,FX_ch%_2d,FX_ch%_5d, VIX ,VIX_ch_1d,VIX_ch_5d,TIIE,TIIE_ch_1d,TIIE_ch_5d,TIIE_ch_20d
29/07/13,41059.07813,41135.53906,40341.62109,40341.85938,196555600,12.7484,0.007101947,0.011854068,0.020369941,0.1339,0.0067,0.011,0.0432,0,0,6.30E-05
30/07/13,40341.85938,40524.14063,40142.5,40236.55078,196265300,12.7613,0.001011892,0.008121025,0.021672298,0.1339, -   ,0.0073,0.0432,0,0,-7.00E-05
31/07/13,40247.28125,41108.69922,40081.75,40837.87891,289151600,12.74,-0.001669109,-0.000658906,0.010645893,0.1345,0.0006,0.0027,0.0432,0,5.00E-05,-1.00E-05
01/08/13,40838.73828,42003.17188,40838.73828,41863.76172,253153400,12.8291,0.006993721,0.005312938,0.018259313,0.1294,-0.0051,-0.0003,0.0432,0,2.50E-05,-5.00E-06
02/08/13,41866.85938,42280.19922,41660.57031,42051.60156,214941300,12.6533,-0.013703222,-0.006805338,-0.000410791,0.1198,-0.0096,-0.0074,0.04324,4.00E-05,4.00E-05,9.50E-05
05/08/13,42052.80859,42143.55859,41801.85938,41918.41016,134463600,12.6395,-0.001090625,-0.014778901,-0.008542248,0.1184,-0.0014,-0.0155,0.04322,-2.00E-05,2.00E-05,9.50E-05
06/08/13,41903.35938,42048.44922,41413.64063,41914.82031,210337400,12.6165,-0.001819692,-0.002908332,-0.011346806,0.1272,0.0088,-0.0067,0.04316,-6.00E-05,-4.00E-05,8.00E-06
07/08/13,41914.98047,42305.01953,41717,42246.5,231666800,12.74,0.009788769,0.007951264,0,0.1298,0.0026,-0.0047,0.043075,-8.50E-05,-0.000125,-9.10E-05
08/08/13,42244.48047,42713.48047,42224.32813,42712.05078,266772700,12.5962,-0.011287284,-0.001609004,-0.01815404,0.1273,-0.0025,-0.0021,0.043075,0,-0.000125,-8.50E-05
09/08/13,42712.57031,42737.30078,42147.94141,42648.73828,360228100,12.6103,0.001119385,-0.010180534,-0.003398323,0.1341,0.0068,0.0143,0.043087,1.20E-05,-0.000153,-0.000106
12/08/13,42649.78125,42781.83984,42094.19141,42124.83984,208348200,12.6715,0.004853176,0.005977993,0.002531746,0.1281,-0.006,0.0097,0.04305,-3.70E-05,-0.00017,-0.00015
13/08/13,42145,42441.46094,41987.37891,42366.44922,220783900,12.7262,0.004316774,0.0091909,0.008694963,0.1231,-0.005,-0.0041,0.043025,-2.50E-05,-0.000135,-0.000175
14/08/13,42369.80078,42723.87109,42280.67969,42430.10938,203868700,12.7325,0.000495042,0.004813953,-0.000588697,0.1304,0.0073,0.0006,0.043062,3.70E-05,-1.30E-05,-0.000103
15/08/13,42430.10938,42432.17188,41890.39844,42155.33984,177656700,12.8161,0.006565875,0.007064167,0.017457646,0.1473,0.0169,0.02,0.042975,-8.70E-05,-1.00E-04,-0.000207
16/08/13,42149.96875,42217.28125,41963.73047,42049.69922,120487300,12.9042,0.006874166,0.013485176,0.023306345,0.1437,-0.0036,0.0096,0.042975,0,-0.000112,-0.0002
19/08/13,42049.69922,42078.71875,41319.85938,41484.25,237526300,13.0651,0.012468809,0.019428687,0.031061832,0.151,0.0073,0.0229,0.043015,4.00E-05,-3.50E-05,-0.000185
20/08/13,41494.98828,41865.53906,41288.94141,41825.39844,214389200,12.9715,-0.007164124,0.005215356,0.019275196,0.1491,-0.0019,0.026,0.043007,-8.00E-06,-1.80E-05,-0.000193
21/08/13,41824.71094,41858.60938,41262.32813,41458.16016,239753800,13.2486,0.021362217,0.014045051,0.040534066,0.1594,0.0103,0.029,0.043,-7.00E-06,-6.20E-05,-0.00015
22/08/13,41465.48828,41711.01953,40770.82031,41007.42969,226841100,13.0556,-0.014567577,0.006483444,0.018687432,0.1476,-0.0118,0.0003,0.043043,4.30E-05,6.80E-05,-0.000132
23/08/13,41004.51172,41129.48828,40681.26953,40925.12891,199654800,12.9462,-0.008379546,-0.022825053,0.003254754,0.1398,-0.0078,-0.0039,0.043,-4.30E-05,2.50E-05,-0.0002
26/08/13,40925.12891,41054,40368.57031,40419.92969,236052100,13.17602,0.017751927,0.009223628,0.008489793,0.1499,0.0101,-0.0011,0.043,0,-1.50E-05,-0.0002
27/08/13,40419.57813,40427.67969,39525.03125,39656,267803800,13.25206,0.00577109,0.023625465,0.021628956,0.1677,0.0178,0.0186,0.043,0,-7.00E-06,-0.0002
28/08/13,39653.75,39833.69141,39244.58984,39248.07031,230740700,13.31294,0.004594003,0.010391605,0.004856362,0.1649,-0.0028,0.0055,0.043046,4.60E-05,4.60E-05,-0.000154
29/08/13,39248.71094,39527.53906,38953.08984,39162.48828,275476200,13.32132,0.000629463,0.005226357,0.020352952,0.1681,0.0032,0.0205,0.04306,1.40E-05,1.70E-05,-0.00014
30/08/13,39157.32813,39687.60156,39148.07813,39492.37109,1759968000,13.36619,0.003368285,0.003999868,0.03244118,0.1701,0.002,0.0303,0.043038,-2.20E-05,3.80E-05,-0.000202
02/09/13,39491.12891,40176.91016,39491.12891,40129.03906,91782800,13.3113,-0.00410663,-0.000752178,0.010267137,0.1701, -   ,0.0202,0.043044,6.00E-06,4.40E-05,-0.000176
03/09/13,40132.85156,40377.85938,39352.71875,39541.51172,231366600,13.387,0.005686898,0.001556913,0.010182568,0.1661,-0.004,-0.0016,0.043025,-1.90E-05,2.50E-05,-0.000135
04/09/13,39541.83984,39986,39403.73047,39773.53125,216586600,13.3074,-0.005946067,-0.000292984,-0.000416136,0.1588,-0.0073,-0.0061,0.04305,2.50E-05,4.00E-06,-2.50E-05
05/09/13,39725.98047,39863.28906,39558.83984,39686.44922,158842600,13.37587,0.005145258,-0.000831404,0.00409494,0.1577,-0.0011,-0.0104,0.043075,2.50E-05,1.50E-05,0
06/09/13,39690.80078,40216.55859,39580.73047,39915.05859,213433800,13.16032,-0.01611484,-0.011052497,-0.015402295,0.1585,0.0008,-0.0116,0.043075,0,3.70E-05,-1.20E-05
09/09/13,39916.21875,41019.26172,39846.10938,40953.85156,225738000,13.09793,-0.004740766,-0.020779209,-0.016029238,0.1563,-0.0022,-0.0138,0.04057,-0.002505,-0.002474,-0.00248
10/09/13,40958.98828,41732.98047,40822.03125,41732.98047,266476200,13.07457,-0.001783488,-0.006515799,-0.023338313,0.1453,-0.011,-0.0208,0.04048,-9.00E-05,-0.002545,-0.002545
11/09/13,41744.12891,42158.14063,41403.44141,41640.53125,226635400,13.03457,-0.003059374,-0.004837406,-0.020502127,0.1382,-0.0071,-0.0206,0.04029,-0.00019,-0.00276,-0.002772
12/09/13,41637.53906,41656.39063,40692.94141,40785.67969,150264200,13.06366,0.002231758,-0.000834444,-0.023341285,0.1429,0.0047,-0.0148,0.040361,7.10E-05,-0.002714,-0.002614
13/09/13,40797.64063,41183.03906,40745.03125,41122.46875,147325800,13.03579,-0.002133399,9.35973E-05,-0.009462536,0.1416,-0.0013,-0.0169,0.04037,9.00E-06,-0.002705,-0.002605
17/09/13,41122.46875,41385.12891,40799.91016,41137.67188,197425200,12.91894,-0.00088242,-0.008963784,-0.01190326,0.1453,0.0015, -   ,0.040356,-1.40E-05,-0.000214,-0.002659
18/09/13,41136.85938,41987.85156,40857.83984,41902.19922,221658300,12.64958,-0.020850008,-0.021714029,-0.029536072,0.1359,-0.0094,-0.0023,0.0404,4.40E-05,-8.00E-05,-0.002607
19/09/13,41903.37109,42195.12109,41733.03906,41752.26172,273393900,12.70972,0.004754308,-0.016194827,-0.027093479,0.1316,-0.0043,-0.0113,0.040425,2.50E-05,0.000135,-0.002575
20/09/13,41749.42188,41799.73828,41224.39844,41225.98047,410669100,12.84826,0.010900319,0.01570645,-0.014385779,0.1312,-0.0004,-0.0104,0.040437,1.20E-05,7.60E-05,-0.002606
23/09/13,41222.23047,41314.80859,40934.01172,41314.67969,238922700,12.80798,-0.003135055,0.007731091,-0.009463781,0.1431,0.0119,-0.0007,0.040365,-7.20E-05,-5.00E-06,-0.002635
24/09/13,41331.82031,41387.12109,41104.91016,41209.94922,211279500,12.9631,0.012111199,0.008938175,0.003418237,0.1408,-0.0023,-0.0045,0.0403,-6.50E-05,-5.60E-05,-0.0027
25/09/13,41203.14063,41799.85156,41020.12891,41724.03125,271351300,13.0051,0.003239966,0.015390405,0.028105281,0.1401,-0.0007,0.0042,0.04039,9.00E-05,-1.00E-05,-0.00261
26/09/13,41724.83984,41835.01953,41317.25,41327.57813,227139200,13.073,0.005221029,0.00847791,0.028582848,0.1406,0.0005,0.009,0.040286,-0.000104,-0.000139,-0.00276
27/09/13,41316.69141,41408.30078,40887.17188,40903.64844,186593600,13.13617,0.004832097,0.010078354,0.022408482,0.1546,0.014,0.0234,0.040355,6.90E-05,-8.20E-05,-0.002705
30/09/13,40900.10938,40903.60938,40182.92969,40185.23047,262402400,13.09004,-0.003511678,0.00130345,0.022022208,0.166,0.0114,0.0229,0.040327,-2.80E-05,-3.80E-05,-0.002711
01/10/13,40185.51172,41369.51172,40126.94922,41335.26953,199679800,13.16211,0.005505713,0.0019747,0.015352038,0.1554,-0.0106,0.0146,0.040265,-6.20E-05,-3.50E-05,-0.002779
02/10/13,41321.94141,41324.05078,40987.62891,41300.66016,172601400,13.10748,-0.00415055,0.001332311,0.007872296,0.166,0.0106,0.0259,0.04031,4.50E-05,-8.00E-05,-0.002715
03/10/13,41295.76172,41458.89844,40648.19922,40841.12891,123690200,13.17015,0.004781239,0.000610844,0.007431347,0.1767,0.0107,0.0361,0.040255,-5.50E-05,-3.10E-05,-0.002795
04/10/13,40847.44141,41150.30859,40766.16016,40909.53906,171161200,13.07159,-0.00748359,-0.002738131,-0.004916197,0.1674,-0.0093,0.0128,0.040341,8.60E-05,-1.40E-05,-0.002734
07/10/13,40909.46094,40911.26172,40306.42188,40451.16016,129615900,13.1347,0.004828028,-0.002691693,0.003411754,0.1941,0.0267,0.0281,0.040325,-1.60E-05,-2.00E-06,-0.00275
08/10/13,40455.51953,40561.28125,39678.53906,39916.83984,200897400,13.1957,0.004644187,0.009494637,0.002552022,0.2034,0.0093,0.048,0.04027,-5.50E-05,5.00E-06,-0.0003
09/10/13,39916.83984,39974.25,39648.10938,39866.17188,175506800,13.18858,-0.00053957,0.004102111,0.006187307,0.196,-0.0074,0.03,0.040235,-3.50E-05,-7.50E-05,-0.000245
10/10/13,39863.87109,40701.35156,39863.87109,40489.94922,179935200,13.10533,-0.006312279,-0.006848443,-0.004921736,0.1648,-0.0312,-0.0119,0.0403,6.50E-05,4.50E-05,1.00E-05
11/10/13,40484.21094,41083.62891,40331.42969,40975.37109,196210500,12.9835,-0.009296218,-0.015549817,-0.006739042,0.1572,-0.0076,-0.0102,0.0402,-0.0001,-0.000141,-0.000161
14/10/13,40971.82813,41034.60938,40651.08984,40882.08984,153722400,13,0.001270844,-0.008037188,-0.010255278,0.1607,0.0035,-0.0334,0.040185,-1.50E-05,-0.00014,-0.000185
15/10/13,40882.28125,40919.82813,40071.46094,40218.32031,187210700,12.98971,-0.000791538,0.000478299,-0.015610388,0.1866,0.0259,-0.0168,0.040167,-1.80E-05,-0.000103,-0.000189
16/10/13,40227.01953,40536.28906,40004,40355.26953,234781300,12.84574,-0.011083388,-0.011866154,-0.025995217,0.1471,-0.0395,-0.0489,0.040133,-3.40E-05,-0.000102,-0.000267
17/10/13,40354.94141,40451.5,40081.67188,40199.46875,133470300,12.77873,-0.005216515,-0.016242087,-0.024921158,0.1348,-0.0123,-0.03,0.0401,-3.30E-05,-0.0002,-0.000325
18/10/13,40199.46875,40572.16016,40199.46875,40412.69141,164602700,12.84902,0.005500547,0.000255338,-0.010357762,0.1304,-0.0044,-0.0268,0.0401,0,-1.00E-04,-0.000337
21/10/13,40414.85938,40622.80078,40120.53906,40345.78125,236422900,12.98672,0.010716771,0.016276265,-0.001021538,0.1316,0.0012,-0.0291,0.04012,2.00E-05,-6.50E-05,-0.000245
