Volume,FX,FX_ch%_1d,FX_ch%_2d,FX_ch%_5d, VIX ,VIX_ch_1d,VIX_ch_5d,TIIE,TIIE_ch_1d,TIIE_ch_5d,TIIE_ch_20d,Simple_return_1,Simple_return_2,Simple_return_4,Simple_return_20,std_dev_return_10,Lagged_Return_1_1,Lagged_Return_1_2,Lagged_Return_1_3,Lagged_Return_1_5,Lagged_Return_1_10,Lagged_Return_5_3,Lagged_Return_5_5,Lagged_Return_5_10,Lagged_Return_10_1,Lagged_Return_10_3,Lagged_Return_10_5,Lagged_Return_10_10,RSI_28,%K_14,ADX_14,ADX_28,OBV,OBV_Change_1,OBV_Change_3,OBV_Change_5,OBV_Change_10,ATR_14,CLV,Chaikin_Oscillator_5_15,PVO_12_26,Date,forward_return,return_category,Close
190474300.0,14.604,-0.003003823,0.000693441,-0.019515035,0.2056,0.0096,-0.0056,0.032885,-0.000115,-0.00034,-4.3e-05,-0.007240638421523005,-0.021333105799946295,-0.00802765902388436,-0.03790166042276022,0.014653659179911117,-0.01419525005134814,-0.00046927704320076646,0.014071361012038874,0.005597143311420805,0.03587978324809482,-0.017228883907289383,-0.026986311675972097,0.02666040123439828,0.018933067085036948,0.05126415709697962,-0.001045376338691728,-0.014766489877492073,40.389274638882185,50.67179203610376,19.621269475697645,15.365757019926614,39537938100.0,-190474300.0,-517637400.0,-139774100.0,119851100.0,977.4344300000001,-0.6326097178344676,-29100540.66672048,-5.35491425986242,2015-01-13,-0.011910888969625888,0,41478.26172
309314400.0,14.4852,-0.008134758,-0.011114145,-0.015295509,0.2148,0.0092,0.0217,0.032991,0.000106,-5.9e-05,1.6e-05,-0.011910888969625888,-0.01906528495084092,-0.03344369415618176,-0.04278595242089922,0.0148899037271216,-0.007240638421523005,-0.01419525005134814,-0.00046927704320076646,0.011723359421880408,0.001276465976881358,0.006338322187141809,-0.016834300050961648,0.019545216789744746,-0.02348191602048888,0.053631518701539926,0.0023818866947833417,-0.006685744057552068,37.2223665831569,37.478484896168275,18.722516029206645,14.826521313849216,39228623700.0,-309314400.0,-675030800.0,-633659500.0,-496245100.0,904.5304121428572,-0.7318253523959969,-62922846.004462,-0.6011123800014961,2015-01-14,0.00035503372868372907,1,40984.21875
234733800.0,14.657,0.011860382,0.003629143,-0.000320563,0.2239,0.0091,0.0538,0.032975,-1.6e-05,-2.5e-05,0.0,0.00035503372868372907,-0.011560084008265026,-0.032646577313006686,-0.05162046651169705,0.013598974645788494,-0.011910888969625888,-0.007240638421523005,-0.01419525005134814,0.014071361012038874,0.014478511956615314,0.016579576327526713,-0.017228883907289383,0.06969378717252384,-0.036343189627431216,0.018933067085036948,0.05126415709697962,-0.0019588020893059888,37.31815408676907,26.123939347423715,18.888066670454272,14.576618446526593,39463357500.0,234733800.0,-265054900.0,-592218000.0,-332760500.0,845.8883921428569,-0.18254591694771774,-41798567.405139044,0.21645228863812194,2015-01-15,0.009835470542718161,1,40998.76953
192275600.0,14.54778,-0.00745173,0.004320272,-0.003158858,0.2095,-0.0144,0.034,0.033025,5e-05,-5e-05,2.9e-05,0.009835470542718161,0.010193996195181798,-0.009065640197907898,-0.03585819414437674,0.012538711255397685,0.00035503372868372907,-0.011910888969625888,-0.007240638421523005,-0.00046927704320076646,-0.02387705753440017,0.003601589265942895,0.006338322187141809,0.04699532500323822,-0.04975913271551624,-0.02348191602048888,0.053631518701539926,-0.019243693526468486,39.524009831895945,26.072699836714722,19.7083955300058,14.53707602449739,39655633100.0,192275600.0,117695000.0,-248021400.0,-29316100.0,800.4439164285712,0.9997551193731312,21240162.95929736,-0.7183705406849663,2015-01-16,0.008469640614845009,1,41402.01172
210067800.0,14.65037,0.001018759,0.007051935,0.003175157,0.1989,-0.0106,-0.0067,0.033017,5.5e-05,0.000132,2.1e-05,0.008469640614845009,0.01838841405833791,0.006615758438779595,-0.013863065055380486,0.010027886434355171,0.009835470542718161,0.00035503372868372907,-0.011910888969625888,-0.01419525005134814,-0.024126471582961995,-0.019842931438190714,0.016579576327526713,0.0023151072599869593,-0.016940498376858182,-0.036343189627431216,0.018933067085036948,-0.029293072516917262,40.018104728491416,39.55045626197349,21.226908028033737,14.71673970140524,39865700900.0,210067800.0,637077200.0,137288500.0,400464200.0,738.1568078571426,0.47607138163740303,37914988.95545396,-0.7844990345916201,2015-01-20,0.01762901766180347,1,41752.67188
241140400.0,14.758,0.007346572,0.008372815,0.018833016,0.1885,-0.0104,-0.0263,0.0329,-0.000117,-9.1e-05,-7.5e-05,0.01762901766180347,0.026247969720636588,0.03670953761928186,0.02697603455237929,0.01120978944914664,0.008469640614845009,0.009835470542718161,0.00035503372868372907,-0.007240638421523005,0.005597143311420805,-0.03310053406693536,0.003601589265942895,-0.026986311675972097,0.01589563958459106,-0.04975913271551624,-0.02348191602048888,-0.001045376338691728,44.28119439215078,67.84114771303376,22.435079516195707,14.84156627566383,40106841300.0,241140400.0,643483800.0,568903200.0,429129100.0,773.1928014285716,0.9947133578143204,75199327.33114278,0.32644511365652634,2015-01-21,0.014887495413557383,1,42488.73047
269586300.0,14.60263,-0.010527849,-0.003258621,-0.00370949,0.164,-0.0245,-0.0599,0.03295,5e-05,-2.5e-05,-0.000162,0.014887495413557383,0.03277896499494637,0.05177013223401494,0.033722292463906234,0.011528924748138629,0.01762901766180347,0.008469640614845009,0.009835470542718161,-0.011910888969625888,0.011723359421880408,-0.02313220121977122,-0.019842931438190714,-0.016834300050961648,0.028050734465163707,-0.016940498376858182,-0.036343189627431216,0.0023818866947833417,49.079737179067564,92.15347717597426,22.10965134875445,14.657684131040016,40376427600.0,269586300.0,720794500.0,1147803900.0,514144400.0,774.265625,0.8691448635061676,92657713.35481875,2.1960637612213465,2015-01-22,-0.010935725616919134,0,43121.28125
177289400.0,14.64879,0.003161074,-0.007400054,0.006943327,0.1666,0.0026,-0.0429,0.032925,-2.5e-05,-0.0001,-0.000195,-0.010935725616919134,0.0037889642316724093,0.030136386570734475,0.05739810220418007,0.011606993965701485,0.014887495413557383,0.01762901766180347,0.008469640614845009,0.00035503372868372907,0.014071361012038874,-0.000672782297482688,-0.03310053406693536,-0.017228883907289383,0.03126593385726828,0.01589563958459106,-0.04975913271551624,0.05126415709697962,48.78936561657454,78.87545879621209,21.457843402766525,14.401347043142879,40199138200.0,-177289400.0,333437300.0,735780700.0,143562700.0,715.0248328571428,-0.8748544065545603,17853541.990919188,0.30352388813519965,2015-01-23,0.0020664335564932745,1,42649.71875
182968600.0,14.5741,-0.005098715,-0.001953758,-0.004192557,0.1552,-0.0114,-0.0543,0.032975,5e-05,1.3e-05,-8.5e-05,0.0020664335564932745,-0.008891890010805259,0.02359560803273797,0.062467832178701554,0.01160770528560091,-0.010935725616919134,0.014887495413557383,0.01762901766180347,0.009835470542718161,-0.00046927704320076646,0.024361405422946403,-0.02313220121977122,0.006338322187141809,0.005834827589041858,0.028050734465163707,-0.016940498376858182,0.053631518701539926,48.73364542744855,82.48465109173286,20.33532955640104,14.034019667935775,40382106800.0,182968600.0,275265500.0,726473700.0,478452300.0,654.1668528571427,0.601297041759616,28707396.683254585,-1.0111482533396916,2015-01-26,-0.0025745620330381858,0,42737.85156
166083900.0,14.61769,0.002990922,-0.002123042,-0.00223066,0.1722,0.017,-0.0267,0.033039,6.4e-05,2.2e-05,1.9e-05,-0.0025745620330381858,-0.0005134486379232417,0.003273570155225114,0.039590318613731856,0.010453298065567154,0.0020664335564932745,-0.010935725616919134,0.014887495413557383,0.008469640614845009,-0.01419525005134814,0.05214354610577998,-0.000672782297482688,0.016579576327526713,0.008386531078769632,0.03126593385726828,0.01589563958459106,0.018933067085036948,49.35495056069446,77.09498048611675,19.757043669375534,13.79338079200282,40216022900.0,-166083900.0,-160404700.0,350322000.0,487610500.0,645.3568642857141,0.639017574014705,33032681.422398463,-2.705323405700237,2015-01-27,-0.01101979872730674,0,42627.82031
171120600.0,14.728,0.007546336,0.010559829,-0.002032796,0.2044,0.0322,0.0159,0.032977,-6.2e-05,7.7e-05,-8.9e-05,-0.01101979872730674,-0.01356598960492994,-0.022337252328280433,-0.007477258297344136,0.010886178120425045,-0.0025745620330381858,0.0020664335564932745,-0.010935725616919134,0.01762901766180347,-0.007240638421523005,0.040268262655833054,0.024361405422946403,0.003601589265942895,0.020273413628425274,0.005834827589041858,0.028050734465163707,-0.02348191602048888,46.341256005875415,57.08592902590325,18.96497993471625,13.498584158753157,40044902300.0,-171120600.0,-154235900.0,-61939000.0,506964200.0,641.8468199999994,-1.0,-23581249.801721893,-3.851918676004816,2015-01-28,-0.007015078674743047,0,42158.07031
182630600.0,14.78495,0.003866784,0.0114423,0.012485422,0.1876,-0.0168,0.0236,0.03305,7.3e-05,0.0001,-6e-05,-0.007015078674743047,-0.017957572646997932,-0.018461800993705202,-0.015696313583489663,0.010301418612571727,-0.01101979872730674,-0.0025745620330381858,0.0020664335564932745,0.014887495413557383,-0.011910888969625888,0.03226509496770902,0.05214354610577998,-0.019842931438190714,0.016389514936500094,0.008386531078769632,0.03126593385726828,-0.036343189627431216,46.31840116817817,44.48875925778031,17.59520629791256,12.990534467354788,39862271700.0,-182630600.0,-519835100.0,-514155900.0,633648000.0,617.2159599999993,-0.49383522013154785,-38762828.972752996,-4.27369029363522,2015-01-29,-0.02177972513063864,0,41862.32813
242054000.0,14.96177,0.011959459,0.015872488,0.021365587,0.2097,0.0221,0.0431,0.032875,-0.000175,-5e-05,-0.00033,-0.02177972513063864,-0.028642017320075985,-0.04181944961577755,-0.05087607935212546,0.012807828880716526,-0.007015078674743047,-0.01101979872730674,-0.0025745620330381858,-0.010935725616919134,0.00035503372868372907,0.020960297643112247,0.040268262655833054,-0.03310053406693536,0.021425548827864516,0.020273413628425274,0.005834827589041858,-0.04975913271551624,45.36064504558425,5.652670553470219,16.598948159692693,12.476526081721794,39620217700.0,-242054000.0,-595805200.0,-578920500.0,156860200.0,646.7472092857133,-0.8696103972482504,-71066809.89485879,-2.200539920140878,2015-01-30,0.01518074172302275,1,40950.57813
230362500.0,14.67589,-0.012315195,-0.019107365,0.003981477,0.1733,-0.021,0.0011,0.03295,7.5e-05,-2.5e-05,-0.00029,0.01518074172302275,-0.006929615789622479,-0.02476274935766254,-0.012898597264217826,0.013365347272061533,-0.02177972513063864,-0.007015078674743047,-0.01101979872730674,0.0020664335564932745,0.009835470542718161,-0.007782302656311857,0.03226509496770902,-0.02313220121977122,-0.0011754352765327436,0.016389514936500094,0.008386531078769632,-0.016940498376858182,50.68231872474385,32.1323510901684,16.425352825399308,12.330849746467564,39850580200.0,230362500.0,-194322100.0,-531526600.0,194947100.0,667.340122857142,0.3587047491954873,-25882015.461702764,-1.0324722164038587,2015-02-03,0.0033335234217273246,1,41572.23828
203348500.0,14.88153,0.014012097,0.001524341,0.010424362,0.1833,0.01,-0.0211,0.03301,6e-05,-2.9e-05,-0.000215,0.0033335234217273246,0.018564870502842945,-0.010608882159720445,0.014877337627893228,0.013121120501655955,0.01518074172302275,-0.02177972513063864,-0.007015078674743047,-0.0025745620330381858,0.008469640614845009,-0.029195633420563083,0.020960297643112247,-0.000672782297482688,0.00411155286731546,0.021425548827864516,0.020273413628425274,0.01589563958459106,49.98699872639662,38.0352674706494,17.223339490510103,12.460220747313894,40053928700.0,203348500.0,191657000.0,-162094200.0,188227800.0,639.0831471428563,-0.37184555991506274,-31413792.987068623,-1.1454742967565574,2015-02-04,0.01780881590146799,1,41710.82031
328441800.0,14.79169,-0.006037014,0.007890493,0.000455869,0.1685,-0.0148,-0.0191,0.033,-1e-05,2.3e-05,-5e-05,0.01780881590146799,0.021201705428115947,0.014125169965791828,0.02720170613729378,0.013148091722787976,0.0033335234217273246,0.01518074172302275,-0.02177972513063864,-0.01101979872730674,0.01762901766180347,-0.03983943317328442,-0.007782302656311857,0.024361405422946403,-0.0010023686656577269,-0.0011754352765327436,0.016389514936500094,0.028050734465163707,57.68635130763491,69.67577839895647,18.215240626148365,12.64397477652267,40382370500.0,328441800.0,762152800.0,337468200.0,275529200.0,652.531807857142,0.9591903847636322,48054172.61318916,3.392888703121128,2015-02-05,0.006166469026333665,1,42453.64063
231657000.0,14.83292,0.002787376,-0.003266465,-0.008611949,0.1729,0.0044,-0.0368,0.032925,-7.5e-05,-0.000125,-7.5e-05,0.006166469026333665,0.02408510243945372,0.0430971097501327,0.021559800924800365,0.012313269811955385,0.01780881590146799,0.0033335234217273246,0.01518074172302275,-0.007015078674743047,0.014887495413557383,-0.027273558156370892,-0.029195633420563083,0.05214354610577998,-0.0008258622842303165,0.00411155286731546,0.021425548827864516,0.03126593385726828,58.93445737977299,80.47897537619652,19.241063016177304,12.853779899406575,40614027500.0,231657000.0,763447300.0,751755800.0,237599900.0,651.8398428571423,0.23806431723143204,38264697.23412789,3.32897356813393,2015-02-06,0.002220728450783138,1,42715.42969
182064400.0,14.8097,-0.001565437,0.001217576,-0.003309805,0.1855,0.0126,-0.0088,0.03291,-1.5e-05,3.5e-05,-0.000165,0.002220728450783138,0.008400891530324417,0.029780710185999704,0.009621657017425234,0.011811742632451314,0.006166469026333665,0.01780881590146799,0.0033335234217273246,-0.02177972513063864,-0.010935725616919134,-0.021511773140905355,-0.03983943317328442,0.040268262655833054,-0.0094118622692827,-0.0010023686656577269,-0.0011754352765327436,0.005834827589041858,56.81334839677704,84.409108124455,20.37593136182742,13.110655568225296,40796091900.0,182064400.0,742163200.0,1175874200.0,596953700.0,641.8208692857136,0.6684572798706013,44825017.55500166,1.4701879732831482,2015-02-09,-0.004090083338484263,0,42810.28906
244737400.0,14.94595,0.009200051,0.007620212,0.01840161,0.1723,-0.0132,-0.001,0.032975,6.5e-05,2.5e-05,-2.5e-05,-0.004090083338484263,-0.0018784378521371492,0.022161422219221683,0.005964296250395185,0.011877738946176013,0.002220728450783138,0.006166469026333665,0.01780881590146799,0.01518074172302275,0.0020664335564932745,0.007011002112444542,-0.027273558156370892,0.03226509496770902,0.0037648621070918153,-0.0008258622842303165,0.00411155286731546,0.008386531078769632,50.667102718048355,76.7250026825611,21.510828626128717,13.383268060788435,40551354500.0,-244737400.0,168984000.0,700774300.0,169247700.0,618.896761428571,-0.9998359740230406,-29549073.467226114,2.2475272542623155,2015-02-10,-0.01646362234544496,0,42635.19141
220150900.0,15.069,0.008233,0.017508795,0.012597495,0.1696,-0.0027,-0.0137,0.032955,-2e-05,-5.5e-05,7e-05,-0.01646362234544496,-0.020486368096483076,-0.012257580322387551,0.003649536112970697,0.012952666689023737,-0.004090083338484263,0.002220728450783138,0.006166469026333665,0.0033335234217273246,-0.0025745620330381858,0.020378741415211232,-0.021511773140905355,0.020960297643112247,-0.002402089629046422,-0.0094118622692827,-0.0010023686656577269,0.020273413628425274,47.63314918848899,45.921038433150684,23.10093354008111,13.80766436422887,40331203600.0,-220150900.0,-282823900.0,277274900.0,115180700.0,607.2589264285707,-0.9118316640977667,-62545103.66713177,1.9451673375576726,2015-02-11,0.02652429013098967,1,41933.26172
180138000.0,14.923,-0.009688765,-0.001535533,0.008877282,0.1534,-0.0162,-0.0151,0.032891,-6.4e-05,-0.000109,-0.0001,0.02652429013098967,0.009623981889847144,0.007727465985839732,0.03778485247476748,0.015160854574950568,-0.01646362234544496,-0.004090083338484263,0.002220728450783138,0.01780881590146799,-0.01101979872730674,0.045413545178684345,0.007011002112444542,-0.007782302656311857,-0.016293551604304457,0.0037648621070918153,-0.0008258622842303165,0.016389514936500094,49.61776384738691,95.0014700533502,24.111134507245257,14.119816447893283,40511341600.0,180138000.0,-284750300.0,128971100.0,466439300.0,641.0253892857135,0.9976213652788171,73691.16034887731,0.2325779705849952,2015-02-12,0.0006251560017462854,1,43045.51172
148371900.0,14.87748,-0.003050325,-0.012709536,0.003004129,0.1469,-0.0065,-0.026,0.033029,0.000138,0.000104,5.4e-05,0.0006251560017462854,0.02716602795190326,0.006123126607078255,0.05095139528553294,0.014834505009810556,0.02652429013098967,-0.01646362234544496,-0.004090083338484263,0.006166469026333665,-0.007015078674743047,0.025568821260975483,0.020378741415211232,-0.029195633420563083,0.021050332794513515,-0.002402089629046422,-0.0094118622692827,0.021425548827864516,53.95531456253227,92.47021802652282,24.5686650919318,14.319195963509765,40659713500.0,148371900.0,108359000.0,45686000.0,797441800.0,625.956750714285,-0.20473325331506137,-7169703.006579546,-2.3593292072408487,2015-02-13,0.00416431610230128,1,43072.42188
148126500.0,14.909,-0.000408311,0.002118638,-0.002472242,0.158,0.0111,-0.0143,0.032975,1.4e-05,0.0,1.3e-05,0.00416431610230128,0.0047920754512522645,0.01446217618845691,0.0549533450839641,0.012032513117396847,0.0006251560017462854,0.02652429013098967,-0.01646362234544496,0.002220728450783138,-0.02177972513063864,0.005332942587721545,0.045413545178684345,-0.03983943317328442,0.028906508645246687,-0.016293551604304457,0.0037648621070918153,-0.0011754352765327436,59.55753108738871,99.46997247670251,23.976990244486274,14.300948316611604,40807840000.0,148126500.0,476636400.0,11748100.0,1187622300.0,638.7918514285712,0.9612683014058475,24896631.94543015,-4.475672458073455,2015-02-17,-0.004581096511988014,0,43251.78906
278075700.0,14.861,-0.003219532,-0.003626529,-0.013803172,0.1545,-0.0035,-0.0151,0.033,2.5e-05,4.5e-05,-1.7e-05,-0.004581096511988014,-0.0004358575436577139,0.026718329890031534,0.039892668287955235,0.011896544810937956,0.00416431610230128,0.0006251560017462854,0.02652429013098967,-0.004090083338484263,0.01518074172302275,0.01394158619182706,0.025568821260975483,-0.027273558156370892,0.056194833750446094,0.021050332794513515,-0.002402089629046422,0.00411155286731546,57.678005447627406,83.40508081082014,22.963958829797743,14.180442650454243,40529764300.0,-278075700.0,18422700.0,-21590200.0,679184100.0,642.4559142857137,-0.304613006664061,-4746779.018916843,-0.9944484483507424,2015-02-18,0.004129114405896361,1,43053.64844
149976900.0,15.00008,0.009358724,0.006109062,0.005165181,0.1529,-0.0016,-0.0005,0.033,0.0,0.000109,0.0001,0.004129114405896361,-0.0004708979776939515,0.004318920894919254,0.03541689509715762,0.011897441579280462,-0.004581096511988014,0.00416431610230128,0.0006251560017462854,-0.01646362234544496,0.0033335234217273246,0.00835745285932532,0.005332942587721545,-0.021511773140905355,0.03563460187114087,0.028906508645246687,-0.016293551604304457,-0.0010023686656577269,56.48935070165697,90.24802108725753,21.506269597643858,13.945712088604054,40679741200.0,149976900.0,20027700.0,348537600.0,625812500.0,632.4754449999995,0.6434632053398427,15911116.181449458,-3.239012965671631,2015-02-19,0.007398318771189238,1,43231.42188
157812500.0,15.01766,0.001171994,0.010541686,0.009422295,0.143,-0.0099,-0.0039,0.03295,-5e-05,-7.9e-05,0.0,0.007398318771189238,0.011557981681703078,0.011117086504540019,0.02500736638272172,0.010937654315231552,0.004129114405896361,-0.004581096511988014,0.00416431610230128,0.02652429013098967,0.01780881590146799,0.010312941344105875,0.01394158619182706,0.007011002112444542,0.036455805920351025,0.056194833750446094,0.021050332794513515,-0.0008258622842303165,55.39255593359253,99.31825703098032,20.406433483681035,13.77048457458859,40837553700.0,157812500.0,29713700.0,326212100.0,455183200.0,639.1383921428563,0.9251873618065795,37611407.2353877,-4.725175120280887,2015-02-20,0.0028612114799597688,1,43551.26172
157766100.0,15.09274,0.004999447,0.0061773,0.011910756,0.1456,0.0026,-0.0013,0.032925,-2.5e-05,-3.6e-05,0.0,0.0028612114799597688,0.010280698405749522,0.009804959267966984,0.012861163303212297,0.010867936852765492,0.007398318771189238,0.004129114405896361,-0.004581096511988014,0.0006251560017462854,0.006166469026333665,0.009814827051576103,0.00835745285932532,0.020378741415211232,0.025854580990266385,0.03563460187114087,0.028906508645246687,-0.0094118622692827,56.01170654936525,99.83364644350002,19.246358045570428,13.569166281396601,40995319800.0,157766100.0,465555500.0,335606300.0,381292300.0,586.0251114285711,0.9610666635183103,49873103.55041787,-5.890017955544966,2015-02-23,0.005625066744375573,1,43675.87109
247357200.0,14.922,-0.011312724,-0.006369834,0.000871957,0.1369,-0.0087,-0.0211,0.033,7.5e-05,2.5e-05,2.5e-05,0.005625066744375573,0.008502372729880081,0.02015862467984597,0.029820408370219376,0.010919113786741453,0.0028612114799597688,0.007398318771189238,0.004129114405896361,0.00416431610230128,0.002220728450783138,0.030957767336778463,0.010312941344105875,0.045413545178684345,0.0224846479824794,0.036455805920351025,0.056194833750446094,0.0037648621070918153,60.290278961483516,95.48001310186686,18.072149909852957,13.352494106199789,41242677000.0,247357200.0,562935800.0,434837000.0,446585100.0,548.9388949999999,0.4454437246269135,46314374.82333228,-3.0486120944794948,2015-02-24,-0.0027203153777166644,0,43921.55078
234987800.0,14.9319,0.00066345,-0.010656779,0.004770877,0.1384,0.0015,-0.0161,0.033025,2.5e-05,2.5e-05,-1.4e-05,-0.0027203153777166644,0.002889449411093592,0.013199853374797232,0.024901082088928383,0.01083385406016659,0.005625066744375573,0.0028612114799597688,0.007398318771189238,-0.004581096511988014,-0.004090083338484263,0.011749192419636456,0.009814827051576103,0.025568821260975483,0.025957818655289344,0.025854580990266385,0.03563460187114087,-0.002402089629046422,61.37019124901196,90.03904380199728,17.92434890131329,13.340013621769524,41007689200.0,-234987800.0,170135500.0,477924900.0,456334700.0,539.7790185714283,-0.10655148329502881,14137431.796660192,-1.3362704034983572,2015-02-25,0.014027144508275136,1,43802.07031
192596800.0,14.98332,0.003443634,0.004109369,-0.001117327,0.1391,0.0007,-0.0138,0.033041,1.6e-05,4.1e-05,6.4e-05,0.014027144508275136,0.011268670873647135,0.01986685404346522,0.041960108609644164,0.008950560487860724,-0.0027203153777166644,0.005625066744375573,0.0028612114799597688,0.004129114405896361,-0.01646362234544496,0.014010106320030191,0.030957767336778463,0.005332942587721545,0.02736891430318078,0.0224846479824794,0.036455805920351025,-0.016293551604304457,66.59827081555063,99.96822262180811,18.11603612799008,13.401973854484403,41200286000.0,192596800.0,204966200.0,520544800.0,869082400.0,535.0008378571428,0.9976912370483683,40026496.68328078,-1.6562350918968456,2015-02-26,-0.005095324028619896,0,44416.48828
373527000.0,14.94025,-0.00287453,0.000559205,-0.005154598,0.1334,-0.0057,-0.0096,0.032925,-0.000116,-2.5e-05,-0.000125,-0.005095324028619896,0.008860347633189214,0.01177539857053378,0.04820195884340506,0.00587443759925235,0.014027144508275136,-0.0027203153777166644,0.005625066744375573,0.007398318771189238,0.02652429013098967,0.01548517956265072,0.011749192419636456,0.01394158619182706,0.0592185405605028,0.025957818655289344,0.025854580990266385,0.021050332794513515,65.12369054794027,90.17502863340837,18.31939233263141,13.467430197632856,40826759000.0,-373527000.0,-415918000.0,-10794700.0,315417400.0,536.7112171428568,-0.09365299350887858,6141084.390766934,4.862416168140752,2015-02-27,-0.006957676943075142,0,44190.17188
238489100.0,15.022,0.005471796,0.002581537,-0.004687022,0.1304,-0.003,-0.0152,0.032987,6.2e-05,6.2e-05,0.000112,-0.006957676943075142,-0.012017549353183554,-0.0008843002879053152,0.04826255252039169,0.006607554341951537,-0.005095324028619896,0.014027144508275136,-0.0027203153777166644,0.0028612114799597688,0.0006251560017462854,0.0173834714854193,0.014010106320030191,0.00835745285932532,0.02659185857623725,0.02736891430318078,0.0224846479824794,0.028906508645246687,61.86344523766819,78.0829684970625,17.102625536339584,13.230879180072835,40588269900.0,-238489100.0,-419419300.0,-407049900.0,-71443600.0,559.3080371428566,-0.104050449411329,-11763154.697879877,4.851181661741098,2015-03-02,-0.006433965540233677,0,43882.71094
222689700.0,14.9836,-0.002556251,0.002901558,0.004128133,0.1386,0.0082,0.0017,0.0329,-8.7e-05,-0.0001,-5e-05,-0.006433965540233677,-0.01334687702961701,-0.004604787366727647,0.06470709525975615,0.007037337935476645,-0.006957676943075142,-0.005095324028619896,0.014027144508275136,0.005625066744375573,0.00416431610230128,0.027412154133848565,0.01548517956265072,0.010312941344105875,0.01881224748070731,0.0592185405605028,0.025957818655289344,0.056194833750446094,58.89437078955255,66.97888989414537,16.783111178340928,13.178795370927908,40365580200.0,-222689700.0,-834705800.0,-877096800.0,-442259800.0,549.4893992857136,-0.5824296115143781,-43568449.68396011,4.233466849473045,2015-03-03,-0.006968296425111986,0,43600.37109
190139000.0,15.0464,0.004191249,0.001624284,0.007668147,0.1423,0.0037,0.0039,0.032934,3.4e-05,-9.1e-05,-7.6e-05,-0.006968296425111986,-0.013357428186272391,-0.025214453986995844,0.04147749968106851,0.00727749977788852,-0.006433965540233677,-0.006957676943075142,-0.005095324028619896,-0.0027203153777166644,-0.004581096511988014,0.014670301956064558,0.0173834714854193,0.009814827051576103,0.008059366735476248,0.02659185857623725,0.02736891430318078,0.03563460187114087,54.05749660443335,55.030011252314544,16.374512373363917,13.103467912775143,40175441200.0,-190139000.0,-651317800.0,-832248000.0,-354323100.0,530.9564757142855,-0.30036296321424133,-45183194.27303758,2.546921925226531,2015-03-04,0.0051098361420096605,1,43296.55078
253013200.0,15.1861,0.009284613,0.013514776,0.013533716,0.1404,-0.0019,0.0013,0.032953,1.9e-05,-8.8e-05,-4.7e-05,0.0051098361420096605,-0.0018940671360234695,-0.015215664284490171,0.04332134291702694,0.007336910068794529,-0.006968296425111986,-0.006433965540233677,-0.006957676943075142,0.014027144508275136,0.004129114405896361,0.004735792208328871,0.027412154133848565,0.030957767336778463,0.00564185263737893,0.01881224748070731,0.0592185405605028,0.036455805920351025,52.077403356428604,49.50474278829326,16.06492180481679,13.045531256393005,40428454400.0,253013200.0,-159815500.0,-771831600.0,-251286800.0,493.6414642857141,0.15423232177696755,-24214677.451370202,3.4315228885290834,2015-03-05,-0.005445599951625857,0,43517.78906
202066800.0,15.49314,0.020218489,0.029690823,0.037006744,0.152,0.0116,0.0186,0.032875,-7.8e-05,-5e-05,-5e-05,-0.005445599951625857,-0.0003635899330638459,-0.013716161492916101,0.019484028877737147,0.007152939950291544,0.0051098361420096605,-0.006968296425111986,-0.006433965540233677,-0.005095324028619896,0.007398318771189238,-0.007312576270559368,0.014670301956064558,0.011749192419636456,0.006624051848095336,0.008059366735476248,0.02659185857623725,0.025854580990266385,53.389759731401654,36.52881575725399,15.839755480194913,13.002228596609525,40226387600.0,-202066800.0,-139192600.0,-600371400.0,-611166100.0,500.25000214285683,-0.2204070322988587,-28382380.451246146,2.2740727066060393,2015-03-06,-0.0006795194211505207,0,43280.80859
145265100.0,15.49138,-0.000113599,0.020102594,0.031246172,0.1506,-0.0014,0.0202,0.033037,0.000162,5e-05,0.000127,-0.0006795194211505207,-0.00612141898184948,-0.008003891739353564,0.012547427332224137,0.007049468724386996,-0.005445599951625857,0.0051098361420096605,-0.006968296425111986,-0.006957676943075142,0.0028612114799597688,-0.011540996268493586,0.004735792208328871,0.014010106320030191,-0.006209995286446612,0.00564185263737893,0.01881224748070731,0.0224846479824794,52.775915024447556,26.454870724055805,15.0094730405817,12.833549554448084,40081122500.0,-145265100.0,-94318700.0,-507147400.0,-914197300.0,478.506419285714,0.4288744021887323,-7373144.133306559,-0.7679173925715197,2015-03-09,-0.006456438637178041,0,43251.39844
177428000.0,15.61437,0.007939254,0.007824753,0.04209736,0.1669,0.0163,0.0283,0.03305,1.3e-05,0.00015,7.5e-05,-0.006456438637178041,-0.007131570782883179,-0.007492567748603518,0.003780852303359783,0.006828492427275966,-0.0006795194211505207,-0.005445599951625857,0.0051098361420096605,-0.006433965540233677,0.005625066744375573,-0.02023345957326983,-0.007312576270559368,0.01548517956265072,-0.009718699121657348,0.006624051848095336,0.008059366735476248,0.025957818655289344,51.82778650155884,16.871041613256388,13.900593928544538,12.596806549350955,39903694500.0,-177428000.0,-524759900.0,-461885700.0,-1338982500.0,472.52288142857134,0.04101998407149226,-6273539.689693544,-2.008444775575276,2015-03-10,0.005935257818354689,1,42972.14844
